TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6
2991908,0,170820,500,W,2616,,150,discover,102,credit,87,,,hotmail.com,,2,1,0,0,0,1,0,0,1,0,2,0,5,2,90,90,0,90,33,,,,,90,,,,,0,,,,M0,F,T
2991909,0,170825,5.982,C,9633,130,185,visa,138,debit,,,,hotmail.com,hotmail.com,4,14,0,1,0,1,1,3,0,14,2,2,12,4,217,217,61,298,21,298,21,,,0,,298,,,,,,,M2,,
2991910,0,170826,59.54,W,17611,467,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M0,T,F
2991911,0,170829,26.464,C,16136,204,185,visa,138,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M0,,
2991912,0,170851,171,W,4577,583,150,mastercard,219,credit,87,,,,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,F
2991913,0,170863,57.95,W,6276,280,150,mastercard,117,debit,87,,,,,7,5,0,0,1,3,0,0,5,0,5,0,27,6,297,297,0,,,,,,,456,,,,,456,,,,,,T
2991914,0,170866,10,W,10447,490,150,visa,226,debit,87,,,yahoo.com,,6,3,0,0,1,1,0,0,2,0,2,0,20,6,376,376,21,376,21,,,,,258,,,,,376,,,,,,T
2991915,0,170898,66.402,C,9915,555,138,visa,226,debit,,,,gmail.com,gmail.com,2,4,0,1,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2991916,0,170903,50.934,C,3154,408,185,mastercard,224,debit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2991917,0,170923,44,W,7919,194,150,mastercard,202,debit,87,1,,,,2,1,0,0,0,0,0,0,1,0,1,0,2,2,0,,,,,,,,,20,0,,,,20,T,T,T,M1,F,F
2991918,0,170927,76.129,C,4461,375,185,mastercard,224,debit,,,,anonymous.com,anonymous.com,2,2,0,1,0,1,1,2,0,2,2,2,2,2,0,,,,,,,,,0,,,,,,,,,M0,,
2991919,0,170929,190,W,9992,455,150,mastercard,126,debit,87,,,gmail.com,,3,6,0,0,5,3,0,0,3,0,1,0,23,3,276,276,24,393,24,,,,,276,,,,,,,,,,,F
2991920,0,170929,50,H,4087,555,150,visa,226,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991921,0,170932,100,W,2884,490,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,27,1,227,227,11,,,,,,,227,,,,,,,,,,,T
2991922,0,170947,34,W,2263,174,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,T,F
2991923,0,170949,117,W,7919,194,150,mastercard,202,debit,87,20,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,F,M1,T,
2991924,0,170954,113.95,W,16348,555,150,visa,226,debit,87,2,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,F
2991925,0,170991,20,W,10057,225,150,mastercard,224,debit,87,,,,,5,3,0,0,4,2,0,0,3,0,3,0,50,5,17,17,0,,,,,,,459,,,,,391,,,,,,F
2991926,0,171009,66.402,C,9915,555,138,visa,226,debit,,,,gmail.com,gmail.com,1,2,0,1,0,1,1,0,0,0,1,1,0,0,0,,0,,,,,,,0,,,,,,,,,M2,,
2991927,0,171033,49,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,2,1,0,0,1,2,0,0,1,0,1,0,2,2,0,,,,,,,,,476,,,,,,T,T,T,M0,T,T
2991928,0,171052,50.753,C,9633,130,185,visa,138,debit,,,,hotmail.com,hotmail.com,1,4,0,2,0,2,2,2,0,1,3,3,0,0,281,,262,,,,,,,0,,,,,,,,,M0,,
2991929,0,171061,50,H,17188,321,150,visa,226,debit,87,,,gmail.com,gmail.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991930,0,171062,30.95,W,7919,194,150,mastercard,166,debit,87,,,,,125,122,0,0,100,94,0,0,73,0,86,0,467,111,0,0,0,,,,,,,0,,,,,0,,,,,,F
2991931,0,171073,97,W,15651,417,150,visa,226,debit,87,,,anonymous.com,,4,3,0,0,0,5,0,0,6,0,3,0,35,3,217,217,0,,,,,,,443,,,,,,T,T,F,M1,T,T
2991932,0,171084,58.95,W,14079,360,150,mastercard,126,debit,87,7,,,,145,137,0,0,110,125,0,0,85,0,106,0,442,112,0,,,,,,,,,0,-13,,,,-13,T,T,T,,,F
2991933,0,171093,141,W,12544,321,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,F
2991934,0,171102,134.95,W,7919,194,150,mastercard,166,debit,87,5,,,,96,97,0,0,105,77,0,0,66,0,72,0,507,90,426,426,30,,,,,,,453,,,,,,T,T,T,,,T
2991935,0,171107,375,R,7723,520,150,american express,143,credit,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,17.95833206,0.958333015,,,,,,,,,,,,
2991936,0,171109,97,W,17469,360,150,visa,226,debit,87,,,aol.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,F
2991937,0,171125,308.5,W,7919,194,150,mastercard,166,debit,87,0,,,,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,,,,,,,,,0,0,,,,,T,T,F,,,F
2991938,0,171128,50.753,C,9633,130,185,visa,138,debit,,,,hotmail.com,hotmail.com,1,5,0,2,0,2,2,2,0,1,3,3,1,1,281,,0,,,,,0.958333015,0.958333015,0,,,,,,,,,M0,,
2991939,0,171134,200,R,16132,111,150,visa,226,debit,87,,,yahoo.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991940,0,171137,29,W,5903,555,150,mastercard,224,debit,87,2,,comcast.net,,2,1,0,0,1,3,0,0,1,0,1,0,13,2,164,164,19,,,,,,,332,164,,,,332,T,T,T,M0,T,T
2991941,0,171141,25.95,W,6481,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,T
2991942,0,171145,159.95,W,7669,455,150,mastercard,126,debit,87,,,gmail.com,,3,2,0,0,2,2,0,0,1,0,1,0,7,2,154,154,18,,,,,,,181,,,,,,,,,,,F
2991943,0,171150,300,W,2336,260,150,visa,226,debit,87,,,gmail.com,,4,4,0,0,0,1,0,0,1,0,1,0,34,4,58,58,27,336,27,,,,,51,,,,,336,,,,M0,T,
2991944,0,171152,209.95,W,3056,268,150,visa,166,debit,87,2,,gmail.com,,17,9,0,0,12,15,0,0,9,0,11,0,72,12,84,84,14,332,14,,,,,332,280,,,,332,T,T,T,,,T
2991945,0,171154,75,H,16435,298,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,2,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991946,0,171155,100,W,18027,555,150,visa,226,debit,87,,,yahoo.com,,5,1,0,0,1,1,0,0,3,0,2,0,24,5,186,186,4,216,4,,,,,216,,,,,216,,,,,,T
2991947,0,171162,30.95,W,17910,543,150,mastercard,117,debit,87,23,,aol.com,,89,94,0,0,107,72,0,0,54,0,64,0,454,78,258,258,58,258,58,,,,,119,,,,,258,T,T,T,,,F
2991948,0,171166,130,W,16873,343,150,visa,226,credit,87,,,verizon.net,,2,1,0,0,0,1,0,0,2,0,1,0,13,2,27,26,3,,,,,,,382,,,,,382,,,,M0,F,T
2991949,0,171187,107.95,W,16876,490,150,visa,195,debit,87,28,,gmail.com,,99,84,0,0,143,71,0,0,59,0,69,0,451,83,0,,,,,,,,,0,,,,,,T,T,F,,,F
2991950,0,171193,44.5,W,6053,122,150,mastercard,195,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M1,F,T
2991951,0,171205,23.987,C,10414,368,102,mastercard,224,debit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2991952,0,171206,50,W,2803,100,150,visa,226,debit,87,,,,,76,65,0,0,56,57,0,0,52,0,52,0,323,70,485,485,29,,,,,,,485,,,,,,,,,,,T
2991953,0,171256,80,W,10409,111,150,visa,226,debit,87,,,,,4,2,0,0,1,2,0,0,1,0,2,0,12,3,40,40,0,,,,,,,207,,,,,207,,,,,,T
2991954,1,171262,150,H,16659,170,150,visa,226,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991955,0,171278,300,R,15063,514,150,visa,226,credit,87,,4,msn.com,msn.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991956,0,171289,29.122,C,16136,204,185,visa,138,debit,,,,gmail.com,gmail.com,1,2,0,1,0,1,1,2,0,1,2,2,2,1,9,9,9,9,9,9,9,,,0,,9,,,,,,,M2,,
2991957,0,171292,66.402,C,9915,555,138,visa,226,debit,,,,gmail.com,gmail.com,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,,0,,,,,,,0,,,,,,,,,M2,,
2991958,0,171314,77,W,2285,555,150,visa,226,debit,87,18,,,,2,2,0,0,1,0,0,0,2,0,1,0,12,2,28,28,3,,,,,,,151,179,,,,179,T,T,T,M0,T,T
2991959,0,171335,30.633,C,16136,204,185,visa,138,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2991960,0,171339,112.99,W,3682,264,150,visa,226,credit,87,456,,gmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,1,1,381,381,0,0,,,,,,381,381,,,,381,T,T,T,M0,F,F
2991961,0,171351,29,W,7005,111,150,visa,226,debit,87,,,yahoo.com,,1,2,0,0,0,1,0,0,1,0,1,0,3,1,19,19,0,,,,,,,0,,,,,,,,,M0,F,T
2991962,0,171352,58.95,W,16160,555,150,visa,226,debit,87,10,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,T,,,
2991963,0,171354,20,W,10057,225,150,mastercard,224,debit,87,7,,,,5,3,0,0,4,2,0,0,3,0,3,0,50,5,17,17,0,,,,,,,459,369,,,,391,T,T,T,,,F
2991964,0,171355,125,W,4806,490,150,visa,226,debit,87,,,,,1,1,0,0,2,2,0,0,2,0,1,0,12,1,357,357,29,,,,,,,357,,,,,,,,,,,T
2991965,0,171356,66.402,C,16875,555,138,visa,166,debit,,,,gmail.com,gmail.com,2,4,0,1,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2991966,0,171357,372,W,2150,555,150,visa,226,debit,87,,,gmail.com,,2,1,0,0,1,1,0,0,1,0,1,0,8,2,126,126,28,434,28,,,,,434,,,,,434,,,,,,T
2991967,0,171388,130,W,7676,512,150,visa,226,debit,87,1,,hotmail.com,,2,1,0,0,2,1,0,0,1,0,2,0,31,2,107,107,16,483,16,,,,,483,289,,,,201,T,T,T,,,F
2991968,0,171398,117,W,8505,555,150,visa,226,credit,87,,,gmail.com,,2,2,0,0,0,2,0,0,2,0,2,0,2,2,0,,,,,,,,,0,,,,,,T,F,F,M0,T,F
2991969,0,171401,100,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,1,1,28,,28,,,,,,,28,,,,,,,,,M1,F,F
2991970,0,171404,138,W,12544,321,150,visa,226,debit,87,240,,yahoo.com,,2,2,0,0,0,1,0,0,1,0,1,0,5,1,118,118,30,,,,,,,118,,,,,,T,T,T,M1,F,F
2991971,0,171409,50,W,7826,481,150,mastercard,224,debit,87,18,,,,3,2,0,0,0,1,0,0,1,0,1,0,17,3,168,153,11,,,,,,,448,,,,,,T,T,T,M0,T,F
2991972,0,171418,100,R,1219,381,150,mastercard,117,debit,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991973,0,171468,57.95,W,14858,558,150,visa,226,debit,87,6,,gmail.com,,5,2,0,0,1,3,0,0,2,0,1,0,20,4,155,155,41,,,,,,,478,,,,,,T,T,T,,,T
2991974,0,171473,40,W,16709,275,150,mastercard,224,debit,87,,,yahoo.com,,13,7,0,0,2,16,0,0,11,0,12,0,83,7,14,14,0,,,,,,,151,,,,,,,,,M0,T,T
2991975,0,171474,60,W,16070,111,150,visa,166,debit,87,,,gmail.com,,2,2,0,0,0,3,0,0,1,0,1,0,25,2,131,131,14,399,14,,,,,399,,,,,294,,,,M0,T,F
2991976,0,171483,35,W,9500,321,150,visa,226,debit,87,,,yahoo.com,,3,2,0,0,1,3,0,0,2,0,2,0,29,3,273,273,5,282,5,,,,,282,,,,,282,,,,,,F
2991977,0,171489,57.95,W,9112,250,150,visa,226,debit,87,17,,gmail.com,,14,12,0,0,8,10,0,0,9,0,13,0,44,10,0,,,0,,,,,,0,0,,,,0,T,T,T,,,T
2991978,0,171503,29,W,8732,360,150,mastercard,229,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,F
2991979,0,171504,23.987,C,15257,375,185,mastercard,224,debit,,,0,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,0,,,,,,,,,M0,,
2991980,0,171507,141,W,8320,476,150,visa,166,debit,87,385,,gmail.com,,1,2,0,0,0,1,0,0,1,0,1,0,2,1,37,37,37,,,,,,,0,,,,,,T,T,T,M0,F,F
2991981,0,171507,53.97,W,8222,476,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,T
2991982,0,171513,47.95,W,3473,555,150,visa,226,debit,87,2,,,,1,1,0,0,1,0,0,0,1,0,1,0,5,1,200,200,30,,,,,,,200,,,,,,T,T,T,,,T
2991983,0,171514,40,W,16070,111,150,visa,166,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,4,1,36,36,22,28,22,,,,,36,,,,,36,,,,M0,F,T
2991984,0,171518,226,W,2616,327,150,discover,102,credit,87,0,,gmail.com,,1,2,0,0,1,2,0,0,2,0,2,0,2,1,4,4,0,,,,,,,0,,,,,,T,T,T,M0,F,T
2991985,0,171531,159.95,W,15629,420,150,mastercard,224,debit,87,0,,hotmail.com,,2,2,0,0,3,2,0,0,1,0,2,0,5,2,108,108,30,,,,,,,108,,,,,,T,T,T,,,F
2991986,0,171533,244.95,W,2616,327,150,discover,102,credit,87,186,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,3,,2,,,,,,,3,,,,,,T,T,T,,,T
2991987,0,171547,48.95,W,13780,298,150,visa,226,debit,87,,,,,3,3,0,0,1,2,0,0,3,0,3,0,3,3,0,,,,,,,,,0,,,,,,T,T,T,,,F
2991988,0,171547,171,W,3056,268,150,visa,166,debit,87,1934,,gmail.com,,1,1,0,0,0,1,0,0,2,0,1,0,2,1,2,2,2,2,2,,,,,2,,,,,2,T,F,F,M0,F,T
2991989,0,171549,200,W,18132,567,150,mastercard,117,debit,87,,,,,8,8,0,0,2,2,0,0,3,0,4,0,13,7,0,,0,,,,,,,242,,,,,,,,,,,T
2991990,0,171561,659.95,W,9450,417,150,visa,226,debit,87,,,,,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,0,,,,,,F
2991991,0,171569,50,S,4975,554,150,visa,226,debit,87,,51,,hotmail.com,4,1,0,1,0,0,0,2,0,14,1,0,18,4,126,126,14,,,695,4,712.958313,0.958333015,695,,,,,695,,,,,,
2991992,0,171582,25,H,9803,583,150,visa,226,credit,87,,,aol.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2991993,0,171589,23.987,C,15257,375,185,mastercard,224,debit,,,0,gmail.com,gmail.com,1,2,0,1,0,1,1,2,0,0,1,1,0,0,0,,0,,,,,,,0,,,,,,,,,M0,,
2991994,0,171597,107.95,W,7919,194,150,mastercard,166,debit,87,0,,yahoo.com,,2,1,0,0,1,2,0,0,1,0,2,0,1,1,0,,,,,,,,,455,,,,,0,T,T,T,,,F
2991995,0,171600,30,S,16659,170,150,visa,226,credit,87,,,,gmail.com,1,1,0,1,0,0,0,1,0,2,1,0,3,1,83,83,,,,,,83.95833588,0.958333015,,,,,,,,,,,,
2991996,0,171613,274.95,W,14318,321,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,,,F
2991997,0,171629,47.95,W,1039,391,150,visa,166,debit,87,,,gmail.com,,5,6,0,0,1,4,0,0,4,0,5,0,8,3,0,,,,,,,,,0,,,,,0,T,F,F,,,F
2991998,0,171634,40,W,15521,321,150,visa,226,debit,87,,,,,158,154,0,0,92,123,0,0,96,0,116,0,466,124,482,482,2,,,,,,,478,,,,,483,,,,M0,F,F
2991999,0,171642,87,W,6358,555,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,F,F,M0,F,
2992000,0,171646,44.95,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,91,76,0,0,138,73,0,0,58,0,63,0,599,69,297,297,88,297,3,,,,,0,,,,,297,,,,,,T
2992001,0,171652,39,W,16709,275,150,mastercard,224,debit,87,0,,yahoo.com,,13,7,0,0,2,16,0,0,11,0,12,0,83,7,14,14,0,,,,,,,151,,,,,,T,T,F,M0,T,T
2992002,0,171664,504.67,W,9515,492,150,visa,226,debit,87,,,aol.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,,,T
2992003,0,171667,29,W,7919,194,150,mastercard,166,debit,87,0,,gmail.com,,1,2,0,0,0,2,0,0,1,0,1,0,3,1,120,120,85,,,,,,,85,,,,,,T,T,T,M0,F,T
2992004,0,171669,226,W,17188,321,150,visa,226,debit,87,26,,aol.com,,2,2,0,0,1,2,0,0,1,0,2,0,3,2,0,,,,,,,,,454,,,,,,T,T,T,M0,T,F
2992005,0,171676,52,W,4436,174,150,visa,183,debit,87,5,,icloud.com,,108,94,0,0,145,64,0,0,58,0,66,0,398,89,251,251,7,,,,,,,251,,,,,,T,T,T,M1,F,T
2992006,0,171682,107.95,W,8222,476,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,2,1,0,0,1,0,1,0,2,1,0,0,0,,,,,,,0,,,,,,,,,,,T
2992007,0,171683,100,W,5561,555,150,visa,226,debit,87,,,yahoo.com,,1,2,0,0,0,1,0,0,1,0,2,0,8,1,270,270,5,,,,,,,29,,,,,,,,,M0,F,F
2992008,0,171690,20.95,W,15497,490,150,visa,226,debit,87,0,,,,5,2,0,0,1,1,0,0,3,0,2,0,29,5,371,371,5,,,,,,,371,322,,,,371,T,T,T,,,F
2992009,0,171718,59,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M0,F,F
2992010,0,171736,670.98,W,16070,111,150,visa,166,debit,87,5,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,F
2992011,0,171749,108.5,W,12725,325,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,T,T
2992012,0,171753,100,W,7664,490,150,visa,226,debit,87,,,gmail.com,,1,2,0,0,2,2,0,0,2,0,1,0,7,1,362,362,60,,,,,,,173,,,,,,,,,,,F
2992013,0,171762,50,W,12544,321,150,visa,226,debit,87,,,yahoo.com,,11,10,0,0,5,8,0,0,6,0,10,0,30,6,192,192,28,192,28,,,,,192,,,,,192,,,,,,F
2992014,0,171776,48.95,W,18249,360,150,mastercard,126,debit,87,16,,gmail.com,,2,2,0,0,1,1,0,0,1,0,1,0,5,2,92,90,30,92,30,,,,,84,92,,,,92,T,T,T,,,F
2992015,0,171793,30,H,1342,514,150,mastercard,224,debit,87,,,aol.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,
2992016,0,171796,209.95,W,18132,567,150,mastercard,117,debit,87,3,,,,8,9,0,0,2,2,0,0,3,0,4,0,13,7,0,,0,,,,,,,0,,,,,,T,T,T,,,T
2992017,0,171821,11.722,C,1976,545,185,visa,102,credit,,,,gmail.com,gmail.com,2,2,0,1,0,1,1,2,0,1,2,2,1,1,0,,,175,175,175,175,,,0,,175,,,,,,,M2,,
2992018,0,171823,54.5,W,10838,143,150,visa,226,debit,87,,,comcast.net,,2,1,0,0,0,2,0,0,2,0,1,0,1,1,0,,,,,,,,,307,,,,,,T,T,F,M0,T,T
2992019,0,171832,524.95,W,8117,490,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,,,T
2992020,0,171853,59,W,16232,396,150,mastercard,224,debit,87,,,yahoo.com,,1,2,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,,,,,,,0,,,,,1,,,,M1,T,F
2992021,0,171877,141,W,12686,215,150,visa,226,debit,87,16,,gmail.com,,1,2,0,0,1,3,0,0,1,0,1,0,8,1,201,201,26,,,,,,,140,201,,,,201,T,T,T,M0,F,T
2992022,0,171887,59,W,14858,558,150,visa,226,debit,87,1,,aol.com,,1,2,0,0,1,1,0,0,1,0,1,0,27,1,459,459,4,474,9,,,,,9,315,,,,474,T,T,T,M1,F,
2992023,0,171910,140,W,17188,321,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,2,0,1,0,17,1,413,413,11,413,11,,,,,413,,,,,413,,,,,,
2992024,0,171913,34.95,W,16132,111,150,visa,226,debit,87,,,anonymous.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,F,,,T
2992025,0,171916,26.95,W,11157,215,150,visa,226,debit,87,0,,,,1,1,0,0,1,0,0,0,1,0,1,0,4,1,81,81,29,,,,,,,81,81,,,,81,T,T,T,,,T
2992026,0,171920,29,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,F
2992027,0,171925,23.987,C,15257,375,185,mastercard,224,debit,,,0,gmail.com,gmail.com,1,3,0,1,0,1,1,3,0,0,1,1,0,0,0,,0,,,,,,,0,,,,,,,,,M0,,
2992028,0,171929,480.22,W,7585,553,150,visa,226,credit,87,,,gmail.com,,3,4,0,0,2,1,0,0,2,0,3,0,4,3,183,183,183,0,0,,,,,0,,,,,0,,,,,,F
2992029,1,171941,123.582,C,7949,142,185,visa,226,credit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,32.95833206,0.958333015,0,,,,,,,,,M0,,
2992030,0,171943,75,S,16688,520,150,american express,190,credit,87,,151,,anonymous.com,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2992031,0,171944,20,W,16709,275,150,mastercard,224,debit,87,,,yahoo.com,,13,7,0,0,2,16,0,0,11,0,12,0,83,7,14,14,0,,,,,,,151,,,,,,,,,M0,T,T
2992032,0,171949,353.47,W,15592,494,150,mastercard,102,credit,87,,,,,2,4,0,0,1,1,0,0,3,0,3,0,9,1,0,,0,,,,,,,0,,,,,,T,T,T,,,T
2992033,0,171957,107.95,W,16659,170,150,visa,226,credit,87,2,,anonymous.com,,1,2,0,0,1,2,0,0,1,0,1,0,18,1,466,466,8,466,8,,,,,466,348,,,,466,T,T,T,,,T
2992034,0,171966,150,W,15497,490,150,visa,226,debit,87,0,,yahoo.com,,2,2,0,0,1,1,0,0,2,0,2,0,6,1,136,136,12,,,,,,,467,,,,,,T,T,F,,,T
2992035,0,171998,11.238,C,5595,545,185,visa,138,debit,,,,outlook.com,outlook.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M0,,
2992036,0,172023,361.95,W,1444,490,150,visa,166,debit,87,0,,yahoo.com,,1,1,0,0,2,1,0,0,1,0,1,0,2,1,9,9,10,,,,,,,10,,,,,,T,T,T,,,F
2992037,0,172030,25.195,C,4461,375,185,mastercard,224,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,0,,,,,M0,,
2992038,0,172065,7.069,C,4468,555,185,mastercard,224,debit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,0,,0,,,,0,,0,,,,,,,M2,,
2992039,0,172067,30,W,13749,321,150,visa,226,credit,87,,,,,3,2,0,0,0,2,0,0,3,0,2,0,27,3,20,20,1,,,,,,,228,,,,,,,,,M0,T,F
2992040,0,172075,107.95,W,15813,251,150,visa,226,debit,87,2,,yahoo.com,,2,3,0,0,2,2,0,0,3,0,2,0,17,2,484,484,0,,,,,,,0,,,,,,T,T,F,,,T
2992041,0,172088,59,W,16959,512,150,mastercard,224,debit,87,0,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,456,456,456,0,,,,,,456,0,,,,456,T,T,T,M0,T,F
2992042,0,172098,103.95,W,2646,449,150,visa,166,debit,87,5,,gmail.com,,2,2,0,0,1,1,0,0,1,0,1,0,3,2,0,,,,,,,,,0,,,,,,T,T,T,,,F
2992043,0,172098,58.95,W,3178,490,150,visa,226,debit,87,15,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,F
2992044,0,172103,117,W,11839,490,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M1,F,F
2992045,0,172108,40,W,1359,314,150,mastercard,224,debit,87,9,,gmail.com,,2,1,0,0,1,1,0,0,1,0,1,0,23,2,169,169,23,478,23,,,,,478,415,,,,478,T,T,T,,,T
2992046,0,172112,100,W,12037,595,150,mastercard,224,debit,87,,,aol.com,,2,1,0,0,0,2,0,0,1,0,1,0,18,2,37,37,7,73,7,,,,,424,,,,,424,,,,M0,T,F
2992047,0,172116,109.5,W,14858,558,150,visa,226,debit,87,,,gmail,,2,1,0,0,0,2,0,0,1,0,2,0,7,2,0,,,,,,,,,449,,,,,,,,,M0,T,T
2992048,0,172140,59,W,14426,111,150,mastercard,224,debit,87,7,,,,2,2,0,0,0,1,0,0,1,0,1,0,5,2,8,8,9,,,,,,,104,,,,,,T,T,T,M0,T,F
